"EVA_NR";"DS100";"IFOPT";"db_name";"traffic";"operator_name";"operator_nr";"status";"distance";"formatted";"lat";"lon";"housenumber";"name";"street";"postcode";"district";"suburb";"county";"state";"state_code";"city";"country";"country_code";"attribution";"attribution_license";"attribution_url"
8012044;"DKC";"de:14628:1243";"Klingenberg-Colmnitz";"nur DPN";"DB Station und Service AG";3271;;0;"Klingenberg-Colmnitz, Bahnsteig 3, Salzstraße, 01774 Pretzschendorf, Germany";50.92597225;13.50101059933046;;"Klingenberg-Colmnitz, Bahnsteig 3";"Salzstraße";1774;;;"Sächsische Schweiz-Osterzgebirge";"Saxony";;"Pretzschendorf";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012045;"DKN";"de:14523:666";"Klingenthal";"nur DPN";"DB Station und Service AG";3273;;1.1142115676595667;"Klingenthal, 08248 Klingenthal, Germany";50.357173;12.462678;;;"Klingenthal";8248;"Klingenthal";;"Vogtlandkreis";"Saxony";;"Klingenthal";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012046;"LKLM";"de:14730:8012046";"Klitschmar";"RV";"DB Station und Service AG";3275;;0;"2, Am Bahnhof, 04509 Klitschmar, Germany";51.50838345;12.229640541538977;;"2";"Am Bahnhof";4509;;;"Nordsachsen";"Saxony";;"Klitschmar";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012047;"BKL";"de:14626:8432";"Klitten";"nur DPN";"DB Station und Service AG ?";;;8.120966154420493;"Klitten / Kl?tno, Zum Bahnhof, 02943 Jahmen - Jamno, Germany";51.3487528;14.5893403;;"Klitten / Kl?tno";"Zum Bahnhof";2943;"Boxberg/O.L.";;"Görlitz - Zhorjelc";"Saxony";;"Jahmen - Jamno";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012053;"DKLB";"de:14522:55200";"Klosterbuch";"nur DPN";"DB Station und Service AG";3281;;37.71636636118805;"Klosterbuch 32, 04703 Leisnig, Germany";51.157874;13.003698;"32";;"Klosterbuch";4703;"Leisnig";;"Mittelsachsen";"Saxony";;"Leisnig";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012054;"BKLF";"de:12060:900350154";"Klosterfelde";"nur DPN";"Niederbarnimer Eisenbahn AG";;;0;"Güterbahnhofstraße, 16348 Klosterfelde, Germany";52.791289;13.488111214283226;;"Klosterfelde";"Güterbahnhofstraße";16348;;;"Barnim";"Brandenburg";"BB";"Klosterfelde";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012061;"BKOD";"de:14626:8645";"Kodersdorf";"nur DPN";"DB Station und Service AG";3305;;55.505748366552986;"Am Bahnhof 2, 02923 Kodersdorf, Germany";51.259374;14.916976;"2";;"Am Bahnhof";2923;"Weißer Schöps/Neiße";;"Görlitz";"Saxony";;"Kodersdorf";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012064;"UKOE";"de:16068:8012064";"Kölleda";"nur DPN";"DB Station und Service AG";3315;;0.5249479384946395;"Kölleda, Thuringia, Germany";51.18027;11.24491;;;;;"Kölleda";;"Sömmerda";"Thuringia";;"Kölleda";"Germany";"de";;"CC BY 4.0";"https://www.geonames.org/datasources/"
8012065;"WKP";"de:13075:4134";"Kölpinsee";"RV";"Usedomer Bäderbahn GmbH";;;2.883393742827603;"Kölpinsee, 17459 Loddin, Germany";54.035282;14.022863;;"Kölpinsee";;17459;"Usedom-Süd";;"Vorpommern-Greifswald";"Mecklenburg-Vorpommern";"MV";"Loddin";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012066;"LKB";"de:15086:8012066";"Königsborn";"RV";"DB Station und Service AG";3346;;1.5682913046030824;"Am Bahnhof, 39175 Königsborn, Germany";52.13390485;11.756467723447535;;"Königsborn";"Am Bahnhof";39175;;;"Jerichower Land";"Saxony-Anhalt";;"Königsborn";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012067;"DKB";"de:14625:6101";"Königsbrück";"nur DPN";"DB Station und Service AG";3348;;6.665114583883085;"B81512, Bahnhofstraße, 01936 Königsbrück, Germany";51.2601913;13.8997671;;"B81512";"Bahnhofstraße";1936;;"Stenz";"Bautzen";"Saxony";;"Königsbrück";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012072;"DKOH";"de:14628:3500";"Königstein(Sächs Schw)";"RV";"DB Station und Service AG";3356;;3.04376681425466;"Königstein (Sächs Schw), Bahnsteig 1, Schandauer Straße, 01824 Königstein, Germany";50.91963845;14.080220649709855;;"Königstein (Sächs Schw), Bahnsteig 1";"Schandauer Straße";1824;;;"Sächsische Schweiz-Osterzgebirge";"Saxony";;"Königstein";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012075;"UKZ";"de:16073:8012075";"Könitz(Thür)";"nur DPN";"DB Station und Service AG";3361;;3.7933391619486767;"Könitz, 07333 Unterwellenborn, Germany";50.66013;11.487958;;;"Könitz";7333;"Unterwellenborn";;"Saalfeld-Rudolstadt";"Thuringia";;"Unterwellenborn";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012079;"DKTW";"de:14628:3113";"Köttewitz";"nur DPN";"DB Station und Service AG";3387;;1.4706001620673435;"Köttewitz, Altenberger Straße, 01809 Dohna, Germany";50.9451482;13.8596847;;"Köttewitz";"Altenberger Straße";1809;"Dohna-Müglitztal";"Ploschwitzer Höhe";"Sächsische Schweiz-Osterzgebirge";"Saxony";;"Dohna";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012080;"LKTU";"de:15088:8012080";"Kötzschau";"nur DPN";"DB Station und Service AG";3389;;0;"Kötzschau, Bahnhofstraße, 06237 Leuna, Germany";51.30443065;12.123051088945086;;"Kötzschau";"Bahnhofstraße";6237;;"Kötzschau";"Saalekreis";"Saxony-Anhalt";;"Leuna";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012083;"BKOW";"de:12071:900445884";"Kolkwitz";"RV";"DB Station und Service AG";3313;;0.4654451247262064;"Bahnhofstraße, 03099 Kolkwitz, Germany";51.757813799999994;14.249643243643984;;"Kolkwitz";"Bahnhofstraße";3099;"Kolkwitz";;"Spree-Neiße - Sprjewja-Nysa";"Brandenburg";"BB";"Kolkwitz";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012084;"BKOS";"de:12071:900445885";"Kolkwitz Süd";"RV";"DB Station und Service AG";3314;;10.26560460709622;"Bahnhofstraße 55, 03099 Kolkwitz, Germany";51.74704965;14.242135948362414;"55";;"Bahnhofstraße";3099;"Kolkwitz";;"Spree-Neiße - Sprjewja-Nysa";"Brandenburg";"BB";"Kolkwitz";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012086;"WKO";"de:13075:4136";"Koserow";"RV";"Usedomer Bäderbahn GmbH";;;5.292145326079737;"Bahnhof Koserow, B 111, 17459 Koserow, Germany";54.0454851;13.999285278475254;;"Bahnhof Koserow";"B 111";17459;"Räuberkuhle";;"Vorpommern-Greifswald";"Mecklenburg-Vorpommern";"MV";"Koserow";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012088;"UKR";"de:16076:8012088";"Kraftsdorf";"nur DPN";"DB Station und Service AG";3392;;3.308159774808727;"Kraftsdorf, Bahnhofstraße, 07586 Harpersdorf, Germany";50.87821185;11.931238899619727;;"Kraftsdorf";"Bahnhofstraße";7586;"Kraftsdorf";;"Greiz";"Thuringia";;"Harpersdorf";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012089;"BFIK";"de:12067:900311233";"Kraftwerk Finkenheerd";"RV";"DB Station und Service AG";3393;;23.855578141319462;"Scheunenweg 9, 15295 Brieskow-Finkenheerd, Germany";52.263161;14.575987;"9";;"Scheunenweg";15295;"Brieskow-Finkenheerd";;"Oder-Spree";"Brandenburg";"BB";"Brieskow-Finkenheerd";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012092;"UKD";"de:16071:8012092";"Kranichfeld";"nur DPN";"DB Station und Service AG";3397;;7.372177614340854;"Bahnhofstraße 13, 99448 Kranichfeld, Germany";50.8565242;11.203213999126728;"13";;"Bahnhofstraße";99448;"Kranichfeld";;"Landkreis Weimarer Land";"Thuringia";;"Kranichfeld";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012093;"WKG";"de:13071:5787";"Kratzeburg";"RV";"DB Station und Service AG";3399;;0.8254501862097664;"Kratzeburg, Dorfstraße, 17237 Dalmsdorf, Germany";53.427775249999996;12.941842734200392;;"Kratzeburg";"Dorfstraße";17237;"Neustrelitz-Land";;"Mecklenburgische Seenplatte";"Mecklenburg-Vorpommern";"MV";"Dalmsdorf";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012096;"BKRM";"de:12065:900203452";"Kremmen";"RV";"DB Station und Service AG";3409;;7.3473992070339555;"Berliner Chaussee, 16766 Kremmen, Germany";52.7533004;13.0401536;;"Kremmen";"Berliner Chaussee";16766;"Kremmen";"Amalienfelde";"Oberhavel";"Brandenburg";"BB";"Kremmen";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012097;"LKNZ";"de:14730:8012097";"Krensitz";"RV";"DB Station und Service AG";3411;;160.18843598962167;"Leipziger Straße 8, 04509 Krostitz, Germany";51.489161;12.461918;"8";;"Leipziger Straße";4509;"Krostitz";;"Nordsachsen";"Saxony";;"Krostitz";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012098;"DKRO";"de:14521:40496";"Kretscham-Rothensehma";"nur DPN";"Sächsische Dampfeisenbahngesellschaft mbH";;;3.7996428898284407;"Kretscham-Rothensehma, Kretscham, 09465 Sehmatal, Germany";50.4669883;12.988039499999996;;"Kretscham-Rothensehma";"Kretscham";9465;;;"Erzgebirgskreis";"Saxony";;"Sehmatal";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012105;"DKRP";"de:14628:3610";"Krippen";"RV";"DB Station und Service AG";3424;;1.9988461637856125;"Krippen, Bahnsteig 2, Friedrich-Gottlob-Keller-Straße, 01814 Bad Schandau, Germany";50.91303045;14.160412739234522;;"Krippen, Bahnsteig 2";"Friedrich-Gottlob-Keller-Straße";1814;;"Ostrau";"Sächsische Schweiz-Osterzgebirge";"Saxony";;"Bad Schandau";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012107;"UKPR";"de:16075:8012107";"Krölpa-Ranis";"nur DPN";"DB Station und Service AG";3426;;1.8604948388060305;"Krölpa-Ranis, 07387 Krölpa, Germany";50.67707;11.543436;;"Krölpa-Ranis";;7387;"Ranis-Ziegenrück";;"Saale-Orla-Kreis";"Thuringia";;"Krölpa";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012108;"WKR";"de:13072:2480";"Kröpelin";"RV";"DB Station und Service AG";3431;;3.3105482224625926;"Bahnhofstraße, 18236 Kröpelin, Germany";54.0691323;11.7916231;;"Kröpelin";"Bahnhofstraße";18236;"Kröpelin";;"Landkreis Rostock";"Mecklenburg-Vorpommern";"MV";"Kröpelin";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012109;"WKRP";"de:13072:2479";"Kronskamp";"RV";"DB Station und Service AG";3429;;2.9007549709384923;"Kronskamp, B 103, 18299 Laage, Germany";53.933782949999994;12.314596588822225;;"Kronskamp";"B 103";18299;"Laage";;"Landkreis Rostock";"Mecklenburg-Vorpommern";"MV";"Laage";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012114;"LKRP";"de:15088:8012114";"Krumpa";"RV";"DB Station und Service AG";3442;;17.651555982582316;"Geisel, 06242 Braunsbedra, Germany";51.289318;11.854804;;;"Geisel";6242;"Braunsbedra";;"Saalekreis";"Saxony-Anhalt";;"Braunsbedra";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012115;"DKU";"de:14625:7950";"Kubschütz";"nur DPN";"DB Station und Service AG";3444;;1.268968223214586;"Kubschütz / Kubšicy, Pappelweg, 02627 Baschütz - Bošecy, Germany";51.1657208;14.5096178;;"Kubschütz / Kubšicy";"Pappelweg";2627;"Kubschütz";;"Bautzen";"Saxony";;"Baschütz - Bošecy";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012117;"LKUH";"de:14729:8012117";"Kühren";"RV";"DB Station und Service AG";3455;;3.2026984848229656;"Kühren, Bahnsteig 1, Alte Bahnhofsstraße, 04808 Wurzen, Germany";51.3493716;12.833794203255994;;"Kühren, Bahnsteig 1";"Alte Bahnhofsstraße";4808;"Kühren-Burkartshain";"Kühren";"Landkreis Leipzig";"Saxony";;"Wurzen";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012129;"BKUM";"de:12067:900310610";"Kummersdorf(Storkow)";"nur DPN";"DB Station und Service AG";3460;;0.5214348022896613;"Kummersdorf (Storkow), Storkow, BB, Germany";52.27506;13.87413;;"Kummersdorf (Storkow)";;;"Storkow (Mark)";;"Oder-Spree";"Brandenburg";"BB";"Storkow";"Germany";"de";;"CC BY 4.0";"https://www.geonames.org/datasources/"
8012131;"DKJ";"de:14626:9475";"Kurort Jonsdorf";"nur DPN";"Sächsisch-Oberlausitzer Eisenbahngesellschaft mbH";;;19.795892410251668;"Pension Zum Bahnel, Zittauer Straße 53, 02796 Jonsdorf, Germany";50.85387;14.706329;"53";"Pension Zum Bahnel";"Zittauer Straße";2796;"Olbersdorf";;"Görlitz";"Saxony";;"Jonsdorf";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012132;"DKJH";"de:14626:9485";"Kurort Jonsdorf Hst";"nur DPN";"Sächsisch-Oberlausitzer Eisenbahngesellschaft mbH";;;4.547868487157509;"Kurort Jonsdorf Hst, Zittauer Straße, 02796 Olbersdorf, Germany";50.8621163;14.7256337;;"Kurort Jonsdorf Hst";"Zittauer Straße";2796;"Olbersdorf";;"Görlitz - Zhorjelc";"Saxony";;"Olbersdorf";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012134;"DKOW";"de:14521:40533";"Kurort Oberwiesenthal";"nur DPN";"Sächsische Dampfeisenbahngesellschaft mbH";;;2.5158538943764284;"Kurort Oberwiesenthal, Bahnhofstraße, 09484 Oberwiesenthal, Germany";50.4211064;12.971745668303484;;"Kurort Oberwiesenthal";"Bahnhofstraße";9484;;;"Erzgebirgskreis";"Saxony";;"Oberwiesenthal";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012135;"DKOY";"de:14626:9495";"Kurort Oybin";"nur DPN";"Sächsisch-Oberlausitzer Eisenbahngesellschaft mbH";;;26.288100093501463;"Friedrich-Engels-Straße 36, 02797 Oybin, Germany";50.843453;14.745752;"36";;"Friedrich-Engels-Straße";2797;"Olbersdorf";;"Görlitz";"Saxony";;"Oybin";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012136;"DKON";"de:14626:9499";"Kurort Oybin-Niederdorf";"nur DPN";"Sächsisch-Oberlausitzer Eisenbahngesellschaft mbH";;;24.66528892570106;"Waldstraße 8, 02785 Oybin, Germany";50.862155;14.753975;"8";;"Waldstraße";2785;"Olbersdorf";;"Görlitz";"Saxony";;"Oybin";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012138;"DRAT";"de:14628:3710";"Kurort Rathen";"RV";"DB Station und Service AG";3475;;7.669417929066374;"Kurort Rathen, 01824 Rathen, Germany";50.956749;14.075315;;"Kurort Rathen";;1824;"Königstein/Sächs. Schw.";;"Sächsische Schweiz-Osterzgebirge";"Saxony";;"Rathen";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012141;"LKYA";"de:14730:8012141";"Kyhna";"RV";"DB Station und Service AG";3481;;7.641189459303089;"Kyhna, Queringer Straße, 04509 Neukyhna, Germany";51.5110636;12.2659853;;"Kyhna";"Queringer Straße";4509;"Wiedemar";;"Nordsachsen";"Saxony";;"Neukyhna";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012142;"WKY";"de:12068:900205139";"Kyritz";"nur DPN";"Regio Infra Nord-Ost GmbH & Co. KG";;;0;"Poststraße, 16866 Kyritz, Germany";52.9423426;12.390960991339142;;"Kyritz";"Poststraße";16866;;;"Ostprignitz-Ruppin";"Brandenburg";"BB";"Kyritz";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012143;"WLA";"de:13072:1420";"Laage(Meckl)";"RV";"DB Station und Service AG";3485;;0.9238767284804354;"Laage (Meckl), Bahnhofstraße, 18299 Laage, Germany";53.919781799999996;12.339566955298015;;"Laage (Meckl)";"Bahnhofstraße";18299;"Laage";;"Landkreis Rostock";"Mecklenburg-Vorpommern";"MV";"Laage";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012145;"BLW";"de:14627:5440";"Lampertswalde";"RV";"DB Station und Service AG";3502;;48.26128340113767;"Bahnhofstraße 44, 01561 Lampertswalde, Germany";51.3086;13.680161;"44";"Lampertswalde";"Bahnhofstraße";1561;"Schönfeld";;"Meissen";"Saxony";;"Lampertswalde";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012146;"WLAK";"de:13073:11355";"Lancken";"RV";"DB Station und Service AG";3503;;3.3473601005822373;"Am Bahnhof Lancken, 18546 Sassnitz, Germany";54.5180206;13.607933;;"Lancken";"Am Bahnhof Lancken";18546;"Alt Lancken";;"Vorpommern-Rügen";"Mecklenburg-Vorpommern";"MV";"Sassnitz";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012147;"LLBG";"de:15088:8012147";"Landsberg(b. Halle/Saale)";"RV";"DB Station und Service AG";3507;;0.1774897888380554;"Landsberg (b. Halle, 06188 Landsberg, Germany";51.5329;12.16671;;"Landsberg (b. Halle";;6188;"Landsberg";;"Saalekreis";"Saxony-Anhalt";;"Landsberg";"Germany";"de";;"CC BY 4.0";"https://www.geonames.org/datasources/"
8012148;"LLAS";"de:15088:8012148";"Landsberg(b. Halle/Saale) Süd";"RV";"DB Station und Service AG";3508;;0.5635544165632744;"Landsberg (b. Halle, 06188 Landsberg, Germany";51.5044;12.17231;;"Landsberg (b. Halle";;6188;"Landsberg";;"Saalekreis";"Saxony-Anhalt";;"Landsberg";"Germany";"de";;"CC BY 4.0";"https://www.geonames.org/datasources/"
8012150;"DLAB";"de:14612:6680";"Langebrück(Sachs)";"nur DPN";"DB Station und Service AG";3521;;29.9735505205055;"Dresdner Straße 10, 01465 Dresden, Germany";51.126504;13.841244;"10";;"Dresdner Straße";1465;"Dresden";;"Dresden";"Saxony";;"Dresden";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012155;"ULF";"de:15084:8012155";"Langendorf";"RV";"DB Station und Service AG";3533;;2.6784547462520525;"Langendorf, Lessingweg, 06667 Weißenfels, Germany";51.1814628;11.9593555;;"Langendorf";"Lessingweg";6667;"Weißenfels";;"Burgenlandkreis";"Saxony-Anhalt";;"Weißenfels";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012156;"LLGS";"de:15088:8012156";"Langeneichstädt";"RV";"DB Station und Service AG";3534;;5.4892796906913315;"Langeneichstädt, Bahnhofsiedlung, 06268 Mücheln (Geiseltal), Germany";51.3471514;11.7558285;;"Langeneichstädt";"Bahnhofsiedlung";6268;"Mücheln (Geiseltal)";;"Saalekreis";"Saxony-Anhalt";;"Mücheln (Geiseltal)";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012159;"ULAO";"de:16075:8012159";"Langenorla Ost";"nur DPN";"DB Station und Service AG";3547;;2.4932463847907833;"Langenorla Ost, 07381 Langenorla, Germany";50.730748;11.592477;;"Langenorla Ost";;7381;"Oppurg";;"Saale-Orla-Kreis";"Thuringia";;"Langenorla";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012160;"ULAW";"de:16075:8012160";"Langenorla West";"nur DPN";"DB Station und Service AG";3548;;54.050422361761974;"Ortsstraße 79, 07381 Langenorla, Germany";50.742257;11.580142;"79";;"Ortsstraße";7381;"Oppurg";;"Saale-Orla-Kreis";"Thuringia";;"Langenorla";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8012161;"LLAG";"de:15085:8012161";"Langenstein";"nur DPN";"DB Station und Service AG";3551;;2.3426619932085355;"Langenstein, Bahnhofstraße, 38895 Halberstadt, Germany";51.8604361;10.9792707;;"Langenstein";"Bahnhofstraße";38895;;;"Landkreis Harz";"Saxony-Anhalt";;"Halberstadt";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
